text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"RT @RenaultSportF1: Howdy from @SochiAutodrom everyone, it's #RACEday for the #RussianGP! https://t.co/QZI0NWgQL7",FALSE,0,NA,2017-04-30T09:52:04Z,FALSE,NA,858619956413464576,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Bettina9898,29,TRUE,FALSE,NA,NA
RT @Max33Verstappen: Raceday Ì†ΩÌ≤™ #UnleashtheLion #keeppushing #RussianGP Ì†ºÌ∑∑Ì†ºÌ∑∫ #F1 https://t.co/dkqVxY0woa,FALSE,0,NA,2017-04-30T09:52:03Z,FALSE,NA,858619950461747200,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",liekeschmeitz,189,TRUE,FALSE,NA,NA
"RT @F1: Ferrari or Mercedes?
Williams or Red Bull?
Perez or Ocon?

Plus other key questions ahead of today's #RussianGP ‚¨áÔ∏è¬†https://t.co/4FH‚Ä¶",FALSE,0,NA,2017-04-30T09:52:02Z,FALSE,NA,858619945881653248,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Jake_Binnie96,63,TRUE,FALSE,NA,NA
RT @ScuderiaFerrari: Coming soon on your screens. #RussianGP #ForzaFerrari https://t.co/Tgt58hhhe5,FALSE,0,NA,2017-04-30T09:51:59Z,FALSE,NA,858619935051874304,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SteveStevens47,199,TRUE,FALSE,NA,NA
"RT @SkySportsF1: A reminder of the #RussianGP TV times? Really? Oh ok then...

11.30am #SkyF1 build-up begins, race live at 1pm

https://t.‚Ä¶",FALSE,0,NA,2017-04-30T09:51:55Z,FALSE,NA,858619918765490177,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Dumi_Zahela,14,TRUE,FALSE,NA,NA
"RT @SkySportsF1: ICYMI: Mercedes and Lewis Hamilton hope Ferrari still within reach at #RussianGP

https://t.co/V6nIEFZvi7 #SkyF1 https://t‚Ä¶",FALSE,0,NA,2017-04-30T09:51:53Z,FALSE,NA,858619910414635008,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CheekyCorini,9,TRUE,FALSE,NA,NA
RT @StarSportsIndia: Vettel takes pole for the 1st time since September 2015! Will he bask in glory at the 2017 #F1 VTB #RussianGP? Find ou‚Ä¶,FALSE,0,NA,2017-04-30T09:51:52Z,FALSE,NA,858619907423911936,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Abhayj1311,4,TRUE,FALSE,NA,NA
"RT @ToroRossoSpy: Ì†ºÌºû #RussianGP vibes from garage and pitlane Ì†ºÌ∑∑Ì†ºÌ∑∫Ì†ΩÌ≤™Ì†ºÌøº

#–ì—Ä–∞–Ω–ü—Ä–∏–†–æ—Å—Å–∏–∏ Ì†ΩÌ∏â https://t.co/HEKGCLb0KF",FALSE,0,NA,2017-04-30T09:51:49Z,FALSE,NA,858619893046009856,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Bettina9898,17,TRUE,FALSE,NA,NA
RT @ScuderiaFerrari: Coming soon on your screens. #RussianGP #ForzaFerrari https://t.co/Tgt58hhhe5,FALSE,0,NA,2017-04-30T09:51:47Z,FALSE,NA,858619885353656320,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Dumi_Zahela,199,TRUE,FALSE,NA,NA
"RT @RenaultSportF1: Time to say hello to #MiniJolyon and #MiniNico! 
#RACEday #RussianGP https://t.co/yfsvwJRLEg",FALSE,0,NA,2017-04-30T09:51:45Z,FALSE,NA,858619874372972544,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rushlane,33,TRUE,FALSE,NA,NA
"RT @SkySportsF1: ICYMI: Mercedes and Lewis Hamilton hope Ferrari still within reach at #RussianGP

https://t.co/V6nIEFZvi7 #SkyF1 https://t‚Ä¶",FALSE,0,NA,2017-04-30T09:51:41Z,FALSE,NA,858619861273989120,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Abhayj1311,9,TRUE,FALSE,NA,NA
"@LewisHamilton hey lewis,it's still all to play off champ, we know you can do it, your an inspiration to us all come on #TeamLH #RussianGP",FALSE,2,LewisHamilton,2017-04-30T09:51:40Z,FALSE,NA,858619855062405121,213969309,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",marcuscooling44,0,FALSE,FALSE,NA,NA
"RT @F1: Row 1: Vettel, Raikkonen
Row 2: Bottas, Hamilton

#RussianGP: unmissable. Here's when to tune in. #F1 https://t.co/F0iMYL4klA",FALSE,0,NA,2017-04-30T09:51:39Z,FALSE,NA,858619852814249985,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TwentyKwacha,481,TRUE,FALSE,NA,NA
"RT @SkySportsF1: Can Mercedes still beat Ferrari in #RussianGP?

Lewis Hamilton: ""Hopefully it's a race between the four of us"" https://t.c‚Ä¶",FALSE,0,NA,2017-04-30T09:51:36Z,FALSE,NA,858619837152727040,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CheekyCorini,22,TRUE,FALSE,NA,NA
"RT @F1: This is him asking nicely.
#F1 #RussianGP https://t.co/mGnOwGRXJT",FALSE,0,NA,2017-04-30T09:51:35Z,FALSE,NA,858619833054748672,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",fullmegan1rev,515,TRUE,FALSE,NA,NA
RT @Max33Verstappen: Raceday Ì†ΩÌ≤™ #UnleashtheLion #keeppushing #RussianGP Ì†ºÌ∑∑Ì†ºÌ∑∫ #F1 https://t.co/dkqVxY0woa,FALSE,0,NA,2017-04-30T09:51:34Z,FALSE,NA,858619831406534656,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NathanPersie,189,TRUE,FALSE,NA,NA
Race day #RussianGP #f1 #f1rtbf https://t.co/s3vy35CDKC,FALSE,1,NA,2017-04-30T09:51:34Z,FALSE,NA,858619829242265600,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",thibautrinchon,0,FALSE,FALSE,NA,NA
"RT @F1: Ì†ºÌøÅ END OF QUALIFYING Ì†ºÌøÅ

TOP 10 

VET Ì†ΩÌ≥∏
RAI
BOT
HAM
RIC
MAS
VER
HUL
PER
OCO

#Quali #RussianGP Ì†ºÌ∑∑Ì†ºÌ∑∫ #F1 https://t.co/DnEE1ymozZ",FALSE,0,NA,2017-04-30T09:51:33Z,FALSE,NA,858619824527691778,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Abhayj1311,1897,TRUE,FALSE,NA,NA
RT @Max33Verstappen: Raceday Ì†ΩÌ≤™ #UnleashtheLion #keeppushing #RussianGP Ì†ºÌ∑∑Ì†ºÌ∑∫ #F1 https://t.co/dkqVxY0woa,FALSE,0,NA,2017-04-30T09:51:30Z,FALSE,NA,858619812758646784,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Bettina9898,189,TRUE,FALSE,NA,NA
RT @Max33Verstappen: Raceday Ì†ΩÌ≤™ #UnleashtheLion #keeppushing #RussianGP Ì†ºÌ∑∑Ì†ºÌ∑∫ #F1 https://t.co/dkqVxY0woa,FALSE,0,NA,2017-04-30T09:51:25Z,FALSE,NA,858619791434711040,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",holland_jeroen,189,TRUE,FALSE,NA,NA
I also hope Stoffel is gonna be able to finish the race#SV2 #RussianGP,FALSE,0,NA,2017-04-30T09:51:25Z,FALSE,NA,858619790243618817,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",NicoRFanAccount,0,FALSE,FALSE,NA,NA
"RT @pirellisport: The #Fit4F1 sets still in play for tomorrow's Ì†ºÌ∑∑Ì†ºÌ∑∫ #RussianGP! 
https://t.co/PeUoFtd6EV #infographic https://t.co/cQPhAj3UFV",FALSE,0,NA,2017-04-30T09:51:23Z,FALSE,NA,858619784883306496,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GarageautoInfo,48,TRUE,FALSE,NA,NA
RT @HondaRacingF1: Now back to today‚Äôs #RussianGP action. Sun‚Äôs out in #Sochi and the track is warming up nicely. Perfect weather for #F1 r‚Ä¶,FALSE,0,NA,2017-04-30T09:51:21Z,FALSE,NA,858619776381464576,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Monty_64,7,TRUE,FALSE,NA,NA
RT @redbullracing: Show your support and get your messages in the garage with #RBwall! Ì†ºÌ∑∑Ì†ºÌ∑∫ #RussianGP #F1 #–ì—Ä–∞–Ω–ü—Ä–∏–†–æ—Å—Å–∏–∏ https://t.co/YThVpR‚Ä¶,FALSE,0,NA,2017-04-30T09:51:20Z,FALSE,NA,858619771637694465,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Bettina9898,20,TRUE,FALSE,NA,NA
RT @redbullracing: SPY: Please let these be the grid girls‚Ä¶Ì†ΩÌµµ #RBspy #RussianGP https://t.co/JvzD7dX55c,FALSE,0,NA,2017-04-30T09:51:17Z,FALSE,NA,858619759574867969,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Bettina9898,77,TRUE,FALSE,NA,NA
RT @redbullracing: Nearly time for a trip to #F1's playground... Ì†ºÌ∑∑Ì†ºÌ∑∫ #RussianGP #F1 #–ì—Ä–∞–Ω–ü—Ä–∏–†–æ—Å—Å–∏–∏ https://t.co/KaDPEYFgr4,FALSE,0,NA,2017-04-30T09:51:14Z,FALSE,NA,858619747235241984,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Bettina9898,30,TRUE,FALSE,NA,NA
"RT @sebvettelnews: The finger is back AGAIN! ‚òùÔ∏è 

#RussianGP Ì†ºÌ∑∑Ì†ºÌ∑∫ #F1 #Vettel #Seb5 https://t.co/Mp3cWtLcwm",FALSE,0,NA,2017-04-30T09:51:13Z,FALSE,NA,858619742390812672,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CTVGER,234,TRUE,FALSE,NA,NA
RT @Hublot: Tifosi from all over the world stand behind Scuderia Ferrari today! #RussianGP #MP05LaFerrari https://t.co/jrApFOB6OQ,FALSE,0,NA,2017-04-30T09:51:12Z,FALSE,NA,858619738192302080,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",PatrickGone2,20,TRUE,FALSE,NA,NA
"RT @RenaultSportF1: And if you're wondering how mini #MiniJolyon &amp; #MiniNico actually are: very mini!! 
#RACEday #RussianGP https://t.co/wG‚Ä¶",FALSE,0,NA,2017-04-30T09:51:12Z,FALSE,NA,858619735889641472,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rushlane,25,TRUE,FALSE,NA,NA
RT @redbullracing: Cosy undercover... Ì†ΩÌ∏¥¬†Ì†ºÌ∑∑Ì†ºÌ∑∫ #RussianGP #F1 #–ì—Ä–∞–Ω–ü—Ä–∏–†–æ—Å—Å–∏–∏ https://t.co/cyonUNNAWw,FALSE,0,NA,2017-04-30T09:51:11Z,FALSE,NA,858619734182514688,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Bettina9898,49,TRUE,FALSE,NA,NA
The latest The Ard van Someren Weekly! https://t.co/Z6vK9zOXQQ Thanks to @richardsusskind @levi9b @IoTPrivacyForum #russiangp #ai,FALSE,0,NA,2017-04-30T09:51:09Z,FALSE,NA,858619725320007681,NA,"<a href=""http://linkis.com"" rel=""nofollow"">Linkis: turn sharing into growth</a>",avsomeren,0,FALSE,FALSE,NA,NA
"RT @SkySportsF1: A reminder of the #RussianGP TV times? Really? Oh ok then...

11.30am #SkyF1 build-up begins, race live at 1pm

https://t.‚Ä¶",FALSE,0,NA,2017-04-30T09:51:07Z,FALSE,NA,858619716239273984,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Abhayj1311,14,TRUE,FALSE,NA,NA
RT @redbullracing: It's race day in Russia! Ì†ΩÌ∏É Ì†ºÌ∑∑Ì†ºÌ∑∫ #RussianGP #F1 #–ì—Ä–∞–Ω–ü—Ä–∏–†–æ—Å—Å–∏–∏ https://t.co/LGjquzKDTB,FALSE,0,NA,2017-04-30T09:51:06Z,FALSE,NA,858619711336177664,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Bettina9898,71,TRUE,FALSE,NA,NA
"BBCSport: RT bbcf1: This could prove to be a testing time for Hamilton and Bottas at the #RussianGP. 

Find out wh‚Ä¶ https://t.co/MAPKHobZSg",FALSE,1,NA,2017-04-30T09:51:06Z,FALSE,NA,858619711076139008,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",bdnews24,0,FALSE,FALSE,NA,NA
"RT @ToroRossoSpy: Ì†ºÌºû #RussianGP vibes from garage and pitlane Ì†ºÌ∑∑Ì†ºÌ∑∫Ì†ΩÌ≤™Ì†ºÌøº

#–ì—Ä–∞–Ω–ü—Ä–∏–†–æ—Å—Å–∏–∏ Ì†ΩÌ∏â https://t.co/HEKGCLb0KF",FALSE,0,NA,2017-04-30T09:51:05Z,FALSE,NA,858619706978304000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rushlane,17,TRUE,FALSE,NA,NA
RT @redbullracing: Show your support and get your messages in the garage with #RBwall! Ì†ºÌ∑∑Ì†ºÌ∑∫ #RussianGP #F1 #–ì—Ä–∞–Ω–ü—Ä–∏–†–æ—Å—Å–∏–∏ https://t.co/YThVpR‚Ä¶,FALSE,0,NA,2017-04-30T09:51:05Z,FALSE,NA,858619706638553088,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SteveStevens47,20,TRUE,FALSE,NA,NA
"RT @F1: Row 1: Vettel, Raikkonen
Row 2: Bottas, Hamilton

#RussianGP: unmissable. Here's when to tune in. #F1 https://t.co/F0iMYL4klA",FALSE,0,NA,2017-04-30T09:51:00Z,FALSE,NA,858619687260893184,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Jessica_219,481,TRUE,FALSE,NA,NA
"RT @WilliamsRacing: Check what time the #RussianGP starts where you are in the world, with @OrisWatches https://t.co/8oZCZaOPkh",FALSE,0,NA,2017-04-30T09:50:55Z,FALSE,NA,858619667870515200,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SteveStevens47,20,TRUE,FALSE,NA,NA
"RT bbcf1: This could prove to be a testing time for Hamilton and Bottas at the #RussianGP. 

Find out why ‚û°Ô∏è‚Ä¶ https://t.co/O3LhgkkonN",FALSE,0,NA,2017-04-30T09:50:52Z,FALSE,NA,858619653807013892,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",Mr_AlVil,0,FALSE,FALSE,NA,NA
RT @ScuderiaFerrari: Coming soon on your screens. #RussianGP #ForzaFerrari https://t.co/Tgt58hhhe5,FALSE,0,NA,2017-04-30T09:50:46Z,FALSE,NA,858619628498628609,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Bettina9898,199,TRUE,FALSE,NA,NA
RT @ScuderiaFerrari: Sunny race day #RussianGP #ForzaFerrari https://t.co/qCWeegAxoa,FALSE,0,NA,2017-04-30T09:50:43Z,FALSE,NA,858619615882207232,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Bettina9898,139,TRUE,FALSE,NA,NA
"RT @SkySportsF1: Can Mercedes still beat Ferrari in #RussianGP?

Lewis Hamilton: ""Hopefully it's a race between the four of us"" https://t.c‚Ä¶",FALSE,0,NA,2017-04-30T09:50:43Z,FALSE,NA,858619614028324864,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Stubbsy7,22,TRUE,FALSE,NA,NA
"RT @F1: (Turn on Ì†ΩÌ¥ä)

On a scale of 1-10, how pleased does Sebastian Vettel sound?

About a million Ì†ΩÌ∏É

He clinches pole at the #RussianGP ‚¨áÔ∏è‚Ä¶",FALSE,0,NA,2017-04-30T09:50:42Z,FALSE,NA,858619611079561216,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",07reddevilz,2261,TRUE,FALSE,NA,NA
#RussianGP Who is the more likely to score points today.,FALSE,0,NA,2017-04-30T09:50:36Z,FALSE,NA,858619587583242241,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",schalk1007,0,FALSE,FALSE,NA,NA
"RT @F1: Ferrari or Mercedes?
Williams or Red Bull?
Perez or Ocon?

Plus other key questions ahead of today's #RussianGP ‚¨áÔ∏è¬†https://t.co/4FH‚Ä¶",FALSE,0,NA,2017-04-30T09:50:33Z,FALSE,NA,858619575570751488,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rushlane,63,TRUE,FALSE,NA,NA
"RT @HaasF1Team: Mark your Ì†ΩÌ∑ìÌ†ΩÌ∑ì @HaasF1Team fans!

Be sure not to miss a minute of the #RussianGP race weekend! https://t.co/l5oHvfj8d3",FALSE,0,NA,2017-04-30T09:50:29Z,FALSE,NA,858619556809539584,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Bettina9898,52,TRUE,FALSE,NA,NA
RT @F1: Lights out in five hours' time for the #RussianGP. Ready? https://t.co/I2shjmu6R3,FALSE,0,NA,2017-04-30T09:50:27Z,FALSE,NA,858619550669180929,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",girlinblack,246,TRUE,FALSE,NA,NA
The latest Social Artist Daily! https://t.co/GzrjSKel2D Thanks to @nonnonlabo @r0_wen_L @sugi_poyo #rockhall2017 #russiangp,FALSE,0,NA,2017-04-30T09:50:26Z,FALSE,NA,858619545283682304,NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>",mappietokio,0,FALSE,FALSE,NA,NA
RT @F1: Three things to watch at the #RussianGP: @ValtteriBottas hopes his first #F1 win will be one of them... https://t.co/KnsNOekKmw,FALSE,0,NA,2017-04-30T09:50:22Z,FALSE,NA,858619529282433024,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rushlane,126,TRUE,FALSE,NA,NA
RT @HaasF1Team: Another bustling fan autograph session with a cameo appearance from our paddock neighbors @RenaultSportF1. Hi! Ì†ΩÌ±ã #RussianGP‚Ä¶,FALSE,0,NA,2017-04-30T09:50:19Z,FALSE,NA,858619516095430656,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Bettina9898,14,TRUE,FALSE,NA,NA
"RT @SkySportsF1: A reminder of the #RussianGP TV times? Really? Oh ok then...

11.30am #SkyF1 build-up begins, race live at 1pm

https://t.‚Ä¶",FALSE,0,NA,2017-04-30T09:50:16Z,FALSE,NA,858619503038668801,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",JVilladelpratF1,14,TRUE,FALSE,NA,NA
"RT @RenaultSportF1: Weather-wise: ‚òÄÔ∏è‚òÄÔ∏è‚òÄÔ∏è‚òÄÔ∏è. Simples!
#RACEday #RussianGP https://t.co/Wn4ovrOU3I",FALSE,0,NA,2017-04-30T09:50:13Z,FALSE,NA,858619489088352256,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SteveStevens47,14,TRUE,FALSE,NA,NA
RT @Max33Verstappen: Raceday Ì†ΩÌ≤™ #UnleashtheLion #keeppushing #RussianGP Ì†ºÌ∑∑Ì†ºÌ∑∫ #F1 https://t.co/dkqVxY0woa,FALSE,0,NA,2017-04-30T09:50:11Z,FALSE,NA,858619483648389120,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",susanmeeuwesen,189,TRUE,FALSE,NA,NA
RT @HaasF1Team: Lots more blue sky today in Sochi...oh and the #RussianGP too. RACE DAY!!! Ì†ΩÌ∏é‚òÄÔ∏èÌ†ºÌøé https://t.co/wMscOTo6fl,FALSE,0,NA,2017-04-30T09:50:11Z,FALSE,NA,858619482260033536,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Bettina9898,18,TRUE,FALSE,NA,NA
"RT bbcf1: This could prove to be a testing time for Hamilton and Bottas at the #RussianGP. 

Find out why ‚û°Ô∏è‚Ä¶ https://t.co/6yNe7sAg4g",FALSE,0,NA,2017-04-30T09:50:09Z,FALSE,NA,858619474965954561,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",FareedR_,0,FALSE,FALSE,NA,NA
RACE DAY!!!Ì†ºÌøéÌ†ºÌøÅÌ†ΩÌ≤™Ì†ºÌøª#RussianGP @ZiggoSport @robertdoornboss @racing_rob @TomCoronel Ì†ΩÌ±çÌ†ºÌøªÌ†ΩÌ±çÌ†ºÌøª,FALSE,0,NA,2017-04-30T09:50:08Z,FALSE,NA,858619469366792192,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",christiaan19851,0,FALSE,FALSE,NA,NA
RT @ScuderiaFerrari: Coming soon on your screens. #RussianGP #ForzaFerrari https://t.co/Tgt58hhhe5,FALSE,0,NA,2017-04-30T09:50:07Z,FALSE,NA,858619466686582786,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Vettelian05,199,TRUE,FALSE,NA,NA
"RT @pirellisport: The #Fit4F1 sets still in play for tomorrow's Ì†ºÌ∑∑Ì†ºÌ∑∫ #RussianGP! 
https://t.co/PeUoFtd6EV #infographic https://t.co/cQPhAj3UFV",FALSE,0,NA,2017-04-30T09:50:05Z,FALSE,NA,858619454648930304,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rbmtsoasolo,48,TRUE,FALSE,NA,NA
RT @ScuderiaFerrari: Sunny race day #RussianGP #ForzaFerrari https://t.co/qCWeegAxoa,FALSE,0,NA,2017-04-30T09:49:57Z,FALSE,NA,858619423120293888,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SteveStevens47,139,TRUE,FALSE,NA,NA
RT @redbullracing: SPY: Please let these be the grid girls‚Ä¶Ì†ΩÌµµ #RBspy #RussianGP https://t.co/JvzD7dX55c,FALSE,0,NA,2017-04-30T09:49:55Z,FALSE,NA,858619416111706112,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SteveStevens47,77,TRUE,FALSE,NA,NA
RT @Max33Verstappen: Raceday Ì†ΩÌ≤™ #UnleashtheLion #keeppushing #RussianGP Ì†ºÌ∑∑Ì†ºÌ∑∫ #F1 https://t.co/dkqVxY0woa,FALSE,0,NA,2017-04-30T09:49:55Z,FALSE,NA,858619415428050948,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BjornBotter,189,TRUE,FALSE,NA,NA
"RT @SauberF1Team: Good morning, a sunny Sunday @SochiAutodrom #RussianGP #F1 - autograph session with #PW94 Pascal Wehrlein and #ME9 Marcus‚Ä¶",FALSE,0,NA,2017-04-30T09:49:52Z,FALSE,NA,858619404204068865,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SteveStevens47,19,TRUE,FALSE,NA,NA
RT @Max33Verstappen: Raceday Ì†ΩÌ≤™ #UnleashtheLion #keeppushing #RussianGP Ì†ºÌ∑∑Ì†ºÌ∑∫ #F1 https://t.co/dkqVxY0woa,FALSE,0,NA,2017-04-30T09:49:50Z,FALSE,NA,858619394729160704,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",martmoorhouse,189,TRUE,FALSE,NA,NA
"RT @sebvettelnews: Sebastian Vettel listening to his music Ì†ºÌæß before qualifying, yesterday at Sochi.

#RussianGP Ì†ºÌ∑∑Ì†ºÌ∑∫ #F1 #Seb5 https://t.co/q‚Ä¶",FALSE,0,NA,2017-04-30T09:49:42Z,FALSE,NA,858619361115897856,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Vettelian05,13,TRUE,FALSE,NA,NA
RT @redbullracing: Walking off into the sunset... Ì†ºÌº§ See you tomorrow Sochi! Ì†ºÌ∑∑Ì†ºÌ∑∫ #RedBullFamily #RussianGP #F1 #–ì—Ä–∞–Ω–ü—Ä–∏–†–æ—Å—Å–∏–∏ https://t.co/di‚Ä¶,FALSE,0,NA,2017-04-30T09:49:39Z,FALSE,NA,858619345706024962,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Han2066,106,TRUE,FALSE,NA,NA
"RT @F1: Ferrari or Mercedes?
Williams or Red Bull?
Perez or Ocon?

Plus other key questions ahead of today's #RussianGP ‚¨áÔ∏è¬†https://t.co/4FH‚Ä¶",FALSE,0,NA,2017-04-30T09:49:38Z,FALSE,NA,858619343843840001,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MehmetCilasin,63,TRUE,FALSE,NA,NA
RT @redbullracing: Nearly time for a trip to #F1's playground... Ì†ºÌ∑∑Ì†ºÌ∑∫ #RussianGP #F1 #–ì—Ä–∞–Ω–ü—Ä–∏–†–æ—Å—Å–∏–∏ https://t.co/KaDPEYFgr4,FALSE,0,NA,2017-04-30T09:49:33Z,FALSE,NA,858619320619986944,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SteveStevens47,30,TRUE,FALSE,NA,NA
RT @F1: Get the best photos from Sochi so far &gt;&gt; https://t.co/FksnQt6TwZ #F1 #RussianGP https://t.co/rEUMcJwj6X,FALSE,0,NA,2017-04-30T09:49:31Z,FALSE,NA,858619313695014912,NA,"<a href=""https://citcuit.in"" rel=""nofollow"">CitCuit</a>",foodsinner,152,TRUE,FALSE,NA,NA
RT @ForceIndiaF1: It's RACE DAY! #RussianGP #PinkPanthers https://t.co/sAzevHULjR,FALSE,0,NA,2017-04-30T09:49:29Z,FALSE,NA,858619305138827264,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Bettina9898,33,TRUE,FALSE,NA,NA
"RT @PurePitWall: #RussianGP Ì†ºÌ∑∑Ì†ºÌ∑∫ #StatAttack Ì†æÌ∂Ç

Race distance Ì†ΩÌ±â 309.745km 

53 laps x 66 gear changes per lap = 3498 gear changes in race Ì†ΩÌ∏µ‚Ä¶",FALSE,0,NA,2017-04-30T09:49:29Z,FALSE,NA,858619304304050176,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CheekyCorini,34,TRUE,FALSE,NA,NA
"RT @F1: Ferrari or Mercedes?
Williams or Red Bull?
Perez or Ocon?

Plus other key questions ahead of today's #RussianGP ‚¨áÔ∏è¬†https://t.co/4FH‚Ä¶",FALSE,0,NA,2017-04-30T09:49:28Z,FALSE,NA,858619302840324096,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>",MirekVoice07,63,TRUE,FALSE,NA,NA
