text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"RT @RGrosjean: Sochi Ì†ºÌ∑∑Ì†ºÌ∑∫ FP3 - Get ready for qualifying!
#F1 #R8G #RussianGP #HaasF1 #FP3 #QualifyingDay https://t.co/09GvEoShSy",FALSE,0,NA,2017-04-29T19:21:37Z,FALSE,NA,858400898246217729,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",F1Katrin,28,TRUE,FALSE,NA,NA
"RT @F1: BREAKING: Sebastian Vettel takes pole at the #RussianGP

First @ScuderiaFerrari front row lock-out since Ì†ºÌ∑´Ì†ºÌ∑∑ 2008 https://t.co/Yc298‚Ä¶",FALSE,0,NA,2017-04-29T19:21:36Z,FALSE,NA,858400896170037249,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",almeidaribeiro_,3091,TRUE,FALSE,NA,NA
"RT @ForceIndiaF1: Good morning #BestFans! It's qualifying day and we're ready for action - but first, #FP3! #RussianGP #PinkPanthers https:‚Ä¶",FALSE,0,NA,2017-04-29T19:21:34Z,FALSE,NA,858400889312350208,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",F1Katrin,4,TRUE,FALSE,NA,NA
"RT @SauberF1Team: End of #FP3 #F1Sochi - #ME9 Marcus 1:37.503 P18, #PW94 Pascal 1:37.657 P19 #RussianGP https://t.co/aAblRqURZt",FALSE,0,NA,2017-04-29T19:21:30Z,FALSE,NA,858400872153444352,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",F1Katrin,12,TRUE,FALSE,NA,NA
"RT @LewisHamilton: Next up, qualifying. Let me know where you're watching from! #Quali #TeamLH #RussianGP @MercedesAMGF1 Ì†ΩÌ≥∏ X Steve Ethering‚Ä¶",FALSE,0,NA,2017-04-29T19:21:26Z,FALSE,NA,858400854944210944,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jennilton,412,TRUE,FALSE,NA,NA
The latest Brearn Wright Sports Report! https://t.co/x9W3j5ohdc #stanleycup #russiangp,FALSE,0,NA,2017-04-29T19:21:21Z,FALSE,NA,858400834782191616,NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>",BrearnWright,0,FALSE,FALSE,NA,NA
"RT @F1: (Turn on Ì†ΩÌ¥ä)

On a scale of 1-10, how pleased does Sebastian Vettel sound?

About a million Ì†ΩÌ∏É

He clinches pole at the #RussianGP ‚¨áÔ∏è‚Ä¶",FALSE,0,NA,2017-04-29T19:21:20Z,FALSE,NA,858400829279268866,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jennilton,1877,TRUE,FALSE,NA,NA
"RT @F1: Ì†ºÌøÅ TOP TEN: END OF SESSION Ì†ºÌøÅ

1 VET Ì†ΩÌ≥∏
2 RAI
3 BOT
4 HAM
5 VER
6 MAS
7 HUL
8 RIC
9 SAI
10 MAG

#RussianGP Ì†ºÌ∑∑Ì†ºÌ∑∫ #FP3 https://t.co/39X2Ef‚Ä¶",FALSE,0,NA,2017-04-29T19:21:19Z,FALSE,NA,858400825420505090,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",F1Katrin,407,TRUE,FALSE,NA,NA
Another day done. Off into the bright lights of Sochi #F1 #RussianGP https://t.co/jYS33CJlSa,FALSE,5,NA,2017-04-29T19:21:17Z,FALSE,NA,858400815639400449,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",alanbaldwinf1,3,FALSE,FALSE,NA,NA
RT @WilliamsRacing: Pit stop practice for both drivers at the end of #FP3 @SochiAutodrom #RussianGP https://t.co/74K0z3w7Xd,FALSE,0,NA,2017-04-29T19:21:15Z,FALSE,NA,858400808261619712,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",F1Katrin,14,TRUE,FALSE,NA,NA
"RT @RenaultSportF1: Carrying on with Nico's programme. He heads out for a purple run. 
#FP3 #RussianGP https://t.co/ebUKcymUkP",FALSE,0,NA,2017-04-29T19:21:13Z,FALSE,NA,858400800460197888,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",F1Katrin,15,TRUE,FALSE,NA,NA
RT @F1: PROVISIONAL CLASSIFICATION (END OF FP3): Game on... #RussianGP Ì†ºÌ∑∑Ì†ºÌ∑∫ #F1 https://t.co/9vAitUThZv,FALSE,0,NA,2017-04-29T19:21:11Z,FALSE,NA,858400791664537600,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Daniel_MarinC,652,TRUE,FALSE,NA,NA
"RT @F1: WATCH: Onboard with Sebastian Vettel as he takes pole at the #RussianGP Ì†ºÌ∑∑Ì†ºÌ∑∫

47th pole of his career and his first since 2015 https:‚Ä¶",FALSE,0,NA,2017-04-29T19:21:07Z,FALSE,NA,858400774749073408,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CRiveraDeportes,1147,TRUE,FALSE,NA,NA
"RT @ScuderiaFerrari: #FP3 ending with P1 and P2 for the Scuderia, #Seb5 tops the timesheet #RussianGP https://t.co/J97PSjwilv",FALSE,0,NA,2017-04-29T19:21:06Z,FALSE,NA,858400770168942592,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",F1Katrin,298,TRUE,FALSE,NA,NA
"RT @ScuderiaFerrari: #Kimi7:'I am happy, we had all the tools to be in front today' #RussianGP #Quali",FALSE,0,NA,2017-04-29T19:21:02Z,FALSE,NA,858400752217329664,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",F1Katrin,350,TRUE,FALSE,NA,NA
"RT @F1: Qualifying wrap-up: watch the best bits from a dramatic Sochi showdown
#F1 #RussianGP https://t.co/j0jT418B5B",FALSE,0,NA,2017-04-29T19:21:00Z,FALSE,NA,858400743446937600,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",pinadero50,217,TRUE,FALSE,NA,NA
"RT @ScuderiaFerrari: #Seb5: 'We'll try to take the momentum and go tomorrow, I'm sure all the team now is happy as I am' #RussianGP #Quali",FALSE,0,NA,2017-04-29T19:20:57Z,FALSE,NA,858400733972094977,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",F1Katrin,267,TRUE,FALSE,NA,NA
"RT @LewisHamilton: Next up, qualifying. Let me know where you're watching from! #Quali #TeamLH #RussianGP @MercedesAMGF1 Ì†ΩÌ≥∏ X Steve Ethering‚Ä¶",FALSE,0,NA,2017-04-29T19:20:57Z,FALSE,NA,858400730486583297,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MfreshMorris,412,TRUE,FALSE,NA,NA
"RT @F1: (Turn on Ì†ΩÌ¥ä)

On a scale of 1-10, how pleased does Sebastian Vettel sound?

About a million Ì†ΩÌ∏É

He clinches pole at the #RussianGP ‚¨áÔ∏è‚Ä¶",FALSE,0,NA,2017-04-29T19:20:54Z,FALSE,NA,858400719896006656,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",filippo898,1877,TRUE,FALSE,NA,NA
"RT @F1: VET: ""I knew it would be tight... but obviously I was over the moon"" #Quali #RussianGP Ì†ºÌ∑∑Ì†ºÌ∑∫ #F1 https://t.co/KLq5cXTWNm",FALSE,0,NA,2017-04-29T19:20:54Z,FALSE,NA,858400719094898688,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",F1Katrin,323,TRUE,FALSE,NA,NA
"RT @ScuderiaFerrari: POLE POSITION For #Seb5, first row completed by #Kimi7 P2! Ì†ΩÌ±äÌ†ºÌøºÌ†ΩÌ±äÌ†ºÌøºÌ†ΩÌ±èÌ†ºÌøºÌ†ΩÌ±èÌ†ºÌøºÌ†ΩÌ±èÌ†ºÌøºÌ†ΩÌ±èÌ†ºÌøº#RussianGP #Quali #ForzaFerrari https://t.co/HB‚Ä¶",FALSE,0,NA,2017-04-29T19:20:53Z,FALSE,NA,858400714321793025,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jamesel29350037,3458,TRUE,FALSE,NA,NA
RT @OconEsteban: First Q3 of my career!! Please with the job achieved by @ForceIndiaF1 this week end ! All to play tomorrow Ì†æÌ¥ôÌ†ºÌøª #RussianGP #‚Ä¶,FALSE,0,NA,2017-04-29T19:20:51Z,FALSE,NA,858400707262783488,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Karan_TrueBlue,115,TRUE,FALSE,NA,NA
"RT @F1: (Turn on Ì†ΩÌ¥ä)

On a scale of 1-10, how pleased does Sebastian Vettel sound?

About a million Ì†ΩÌ∏É

He clinches pole at the #RussianGP ‚¨áÔ∏è‚Ä¶",FALSE,0,NA,2017-04-29T19:20:51Z,FALSE,NA,858400706507788294,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",skbhasin44,1877,TRUE,FALSE,NA,NA
"RT @F1: VET: ""If you have a rhythm here it's fantastic. A great result to have both cars on the front row"" #Quali #RussianGP Ì†ºÌ∑∑Ì†ºÌ∑∫ #F1 https:/‚Ä¶",FALSE,0,NA,2017-04-29T19:20:50Z,FALSE,NA,858400704507117568,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",F1Katrin,322,TRUE,FALSE,NA,NA
RT @ScuderiaFerrari: Great Team work ragazzi! #RussianGP #Seb5 #Quali https://t.co/yJhTnOYC16,FALSE,0,NA,2017-04-29T19:20:47Z,FALSE,NA,858400690334560256,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",F1Katrin,439,TRUE,FALSE,NA,NA
"RT @F1: WATCH: Onboard with Sebastian Vettel as he takes pole at the #RussianGP Ì†ºÌ∑∑Ì†ºÌ∑∫

47th pole of his career and his first since 2015 https:‚Ä¶",FALSE,0,NA,2017-04-29T19:20:46Z,FALSE,NA,858400684051443712,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",filippo898,1147,TRUE,FALSE,NA,NA
"RT @F1: BREAKING: Sebastian Vettel takes pole at the #RussianGP

First @ScuderiaFerrari front row lock-out since Ì†ºÌ∑´Ì†ºÌ∑∑ 2008 https://t.co/Yc298‚Ä¶",FALSE,0,NA,2017-04-29T19:20:45Z,FALSE,NA,858400683720151042,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DiegoAldabalde,3091,TRUE,FALSE,NA,NA
The latest AlltheInterweb Motors News! https://t.co/PPTs1BVSRH Thanks to @LAutomobileMag @PirelliUSA #russiangp #honda,FALSE,0,NA,2017-04-29T19:20:36Z,FALSE,NA,858400642896973824,NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>",AlltheInterweb,0,FALSE,FALSE,NA,NA
4Ô∏è‚É£7Ô∏è‚É£th pole for Vettel and 1Ô∏è‚É£st for Ferrari since Ì†ºÌ∑∏Ì†ºÌ∑¨  2Ô∏è‚É£0Ô∏è‚É£1Ô∏è‚É£5Ô∏è‚É£ and front-row lockout since Ì†ºÌ∑´Ì†ºÌ∑∑  2Ô∏è‚É£0Ô∏è‚É£0Ô∏è‚É£8Ô∏è‚É£‚Ä¶ https://t.co/xiLDBkWAGk,FALSE,0,NA,2017-04-29T19:20:25Z,TRUE,NA,858400599724961792,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",CLINMEIT,1,FALSE,FALSE,NA,NA
"‚íà #LSFCV
‚íâ #HCAP
‚íä #srfarena
‚íã #st√§rnstund
‚íå #RussianGP

2017/4/29 21:12 CEST #trndnl https://t.co/WHwtAM2j31",FALSE,0,NA,2017-04-29T19:20:02Z,FALSE,NA,858400502735790080,NA,"<a href=""http://trendinalia.com"" rel=""nofollow"">Trendinalia Switzerland</a>",trendinaliaCH,0,FALSE,FALSE,8.4445,46.813
"RT @RenaultSportF1: Hulk is back. Tyres off, dry ice on, screens on, tyres on, and we're ready for #Q3! 
#Quali #RussianGP https://t.co/wby‚Ä¶",FALSE,0,NA,2017-04-29T19:19:56Z,FALSE,NA,858400477054193664,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",F1Katrin,20,TRUE,FALSE,NA,NA
"RT @F1: (Turn on Ì†ΩÌ¥ä)

On a scale of 1-10, how pleased does Sebastian Vettel sound?

About a million Ì†ΩÌ∏É

He clinches pole at the #RussianGP ‚¨áÔ∏è‚Ä¶",FALSE,0,NA,2017-04-29T19:19:50Z,FALSE,NA,858400452613984256,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",Diazzino,1877,TRUE,FALSE,NA,NA
"RT @F1: Ì†ºÌøÅ END OF QUALIFYING Ì†ºÌøÅ

TOP 10 

VET Ì†ΩÌ≥∏
RAI
BOT
HAM
RIC
MAS
VER
HUL
PER
OCO

#Quali #RussianGP Ì†ºÌ∑∑Ì†ºÌ∑∫ #F1 https://t.co/DnEE1ymozZ",FALSE,0,NA,2017-04-29T19:19:40Z,FALSE,NA,858400410595467266,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",F1Katrin,1778,TRUE,FALSE,NA,NA
"RT @F1: (Turn on Ì†ΩÌ¥ä)

On a scale of 1-10, how pleased does Sebastian Vettel sound?

About a million Ì†ΩÌ∏É

He clinches pole at the #RussianGP ‚¨áÔ∏è‚Ä¶",FALSE,0,NA,2017-04-29T19:19:30Z,FALSE,NA,858400366341312513,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SportsUKDigital,1877,TRUE,FALSE,NA,NA
RT @JPrentice8: Ferrari after qualifying #RussianGP https://t.co/uRwAzFQqa5,FALSE,0,NA,2017-04-29T19:19:20Z,FALSE,NA,858400326868664320,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",King_Rockhammer,2,TRUE,FALSE,NA,NA
"RT @ValtteriBottas: 3rd in the qualifying. Reds too quick today but tomorrow is a new day Ì†ºÌøÅ

#F1 #RussianGP #VB77 @MercedesAMGF1 https://t.‚Ä¶",FALSE,0,NA,2017-04-29T19:19:17Z,FALSE,NA,858400313858023424,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CrazyMkenya,81,TRUE,FALSE,NA,NA
"RT @SkySportF1HD: Terminate le #Quali del #RussianGP: Ì†ºÌ∑∑Ì†ºÌ∑∫Ì†ΩÌ≤®
1Ô∏è‚É£ #Seb5 Ì†ΩÌ≥∏
2Ô∏è‚É£ #Kimi7
3Ô∏è‚É£ @ValtteriBottas 
#SkyMotori Ì†ΩÌ±â https://t.co/zeLjfhcnGY‚Ä¶",FALSE,0,NA,2017-04-29T19:19:16Z,FALSE,NA,858400309168807936,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ClaudiaBi555,203,TRUE,FALSE,NA,NA
RT @ScuderiaFerrari: Great Team work ragazzi! #RussianGP #Seb5 #Quali https://t.co/yJhTnOYC16,FALSE,0,NA,2017-04-29T19:19:09Z,FALSE,NA,858400277136887808,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Steverocket1990,439,TRUE,FALSE,NA,NA
"RT @F1: (Turn on Ì†ΩÌ¥ä)

On a scale of 1-10, how pleased does Sebastian Vettel sound?

About a million Ì†ΩÌ∏É

He clinches pole at the #RussianGP ‚¨áÔ∏è‚Ä¶",FALSE,0,NA,2017-04-29T19:19:08Z,FALSE,NA,858400274238496768,NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",jay_ecoutez,1877,TRUE,FALSE,NA,NA
RT @MercedesAMGF1: Ì†ºÌøÅ #Quali: P3 for #VB77 in Sochi. #LH44 is P4 Ì†ΩÌ±è We go again tomorrow Ì†ΩÌ≤™ #RussianGP #F1 https://t.co/gGmPhjgUzQ,FALSE,0,NA,2017-04-29T19:19:02Z,FALSE,NA,858400251169968128,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",patwilso1,156,TRUE,FALSE,NA,NA
"RT @sebvettelnews: Sebastian Vettel's #RussianGP Ì†ºÌ∑∑Ì†ºÌ∑∫ Pole Position ‚òùÔ∏è is his

47th career pole
2nd for Ferrari
1st at Sochi
1st in 2017
21st‚Ä¶",FALSE,0,NA,2017-04-29T19:19:02Z,FALSE,NA,858400248535945216,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",raph83160,68,TRUE,FALSE,NA,NA
RT @ToroRossoSpy: #RussianGP - Quali: full Daniil's comment on https://t.co/CVeZFDiwET. https://t.co/3MoL8WxbMf,FALSE,0,NA,2017-04-29T19:18:50Z,FALSE,NA,858400201500917760,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",dburgersdijk,9,TRUE,FALSE,NA,NA
"RT @ScuderiaFerrari: POLE POSITION For #Seb5, first row completed by #Kimi7 P2! Ì†ΩÌ±äÌ†ºÌøºÌ†ΩÌ±äÌ†ºÌøºÌ†ΩÌ±èÌ†ºÌøºÌ†ΩÌ±èÌ†ºÌøºÌ†ΩÌ±èÌ†ºÌøºÌ†ΩÌ±èÌ†ºÌøº#RussianGP #Quali #ForzaFerrari https://t.co/HB‚Ä¶",FALSE,0,NA,2017-04-29T19:18:50Z,FALSE,NA,858400198112018433,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DiegoAldabalde,3458,TRUE,FALSE,NA,NA
RT @Velocita_: Exiting the pits in style... #RussianGP #Vettel #F1 https://t.co/oBTonWwwEX,FALSE,0,NA,2017-04-29T19:18:49Z,FALSE,NA,858400193418604544,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Snoopy_LCS,88,TRUE,FALSE,NA,NA
Can @LewisHamilton fight back tomorrow and take the win from P4? #RussianGP,FALSE,0,NA,2017-04-29T19:18:43Z,FALSE,NA,858400168139513856,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",social_f1_com,0,FALSE,FALSE,NA,NA
"RT @FansOfKR: Top 3 posing for the cameras after the Qualifying Ì†ΩÌ≥∏

#Kimi7 #Seb5 #Bottas #RussianGP https://t.co/INVeo5M3da",FALSE,0,NA,2017-04-29T19:18:42Z,FALSE,NA,858400167921405952,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kiminavettelina,8,TRUE,FALSE,NA,NA
RT @ToroRossoSpy: #RussianGP - Quali: full Carlos' quote and results on https://t.co/CVeZFDiwET. https://t.co/0Ln1sNUE8M,FALSE,0,NA,2017-04-29T19:18:33Z,FALSE,NA,858400127551229953,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",dburgersdijk,13,TRUE,FALSE,NA,NA
RT @ScuderiaFerrari: Great Team work ragazzi! #RussianGP #Seb5 #Quali https://t.co/yJhTnOYC16,FALSE,0,NA,2017-04-29T19:18:16Z,FALSE,NA,858400054842986496,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",irwinscupidgirl,439,TRUE,FALSE,NA,NA
"RT @F1: Row 1: Vettel, Raikkonen
Row 2: Bottas, Hamilton

#RussianGP: unmissable. Here's when to tune in. #F1 https://t.co/F0iMYL4klA",FALSE,0,NA,2017-04-29T19:18:08Z,FALSE,NA,858400023477755904,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kochharmohit,268,TRUE,FALSE,NA,NA
"RT @F1: WATCH: Onboard with Sebastian Vettel as he takes pole at the #RussianGP Ì†ºÌ∑∑Ì†ºÌ∑∫

47th pole of his career and his first since 2015 https:‚Ä¶",FALSE,0,NA,2017-04-29T19:18:08Z,FALSE,NA,858400021539987458,NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",jay_ecoutez,1147,TRUE,FALSE,NA,NA
"RT @redbullracing: Ì†ΩÌ≥ù So far, so Sochi. Catch up on quali Ì†ºÌ∑∑Ì†ºÌ∑∫ Ì†ΩÌ±â https://t.co/Am2FcWiEl9 #RussianGP #F1 #–ì—Ä–∞–Ω–ü—Ä–∏–†–æ—Å—Å–∏–∏ https://t.co/1oDbPXhK3d",FALSE,0,NA,2017-04-29T19:18:06Z,FALSE,NA,858400014825132032,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",dburgersdijk,20,TRUE,FALSE,NA,NA
"RT @F1: Vettel: ""We're full of joy, very happy - and we'll try to take the momentum into the race""

#F1 #RussianGP https://t.co/e5y72wHwkd",FALSE,0,NA,2017-04-29T19:17:53Z,FALSE,NA,858399958655004674,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",irwinscupidgirl,304,TRUE,FALSE,NA,NA
RT @F1: Fun for Ferrari - maddening for Mercedes? WATCH: #RussianGP FP2 highlights as Vettel and Raikkonen lead the way #F1 https://t.co/I9‚Ä¶,FALSE,0,NA,2017-04-29T19:17:41Z,FALSE,NA,858399909141237761,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ChaserOfMars,297,TRUE,FALSE,NA,NA
RT @niki01103: The bigest suprise of the day: First row for #ScuderiaFerrari Ì†ΩÌ∏Æ#RussianGP #Formula1 #mifolyikittgy√∂ngy√∂s√∂n #sochigp https://‚Ä¶,FALSE,0,NA,2017-04-29T19:17:21Z,FALSE,NA,858399827633344512,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Saba_Khalid28,2,TRUE,FALSE,NA,NA
Who do you think will win the 2017 #RussianGP? #F1,FALSE,1,NA,2017-04-29T19:17:19Z,FALSE,NA,858399816581353472,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",LightsOutF1Blog,0,FALSE,FALSE,NA,NA
"RT @LateBrakers: A problem understood, is a problem ready to be solved. #TeamLH #F1 #Quali #RussianGP https://t.co/LmGonX1HoH",FALSE,0,NA,2017-04-29T19:17:14Z,FALSE,NA,858399794707955712,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bordermike66,1,TRUE,FALSE,NA,NA
"RT @F1: (Turn on Ì†ΩÌ¥ä)

On a scale of 1-10, how pleased does Sebastian Vettel sound?

About a million Ì†ΩÌ∏É

He clinches pole at the #RussianGP ‚¨áÔ∏è‚Ä¶",FALSE,0,NA,2017-04-29T19:17:11Z,FALSE,NA,858399784541048837,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Faniisiina,1877,TRUE,FALSE,NA,NA
"RT @F1: ""I definitely wasn't at my optimum"" 
#F1 #RussianGP https://t.co/aYi7ex8mpW",FALSE,0,NA,2017-04-29T19:16:59Z,FALSE,NA,858399734192627712,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Moore2all,226,TRUE,FALSE,NA,NA
"RT @F1: BREAKING: Sebastian Vettel takes pole at the #RussianGP

First @ScuderiaFerrari front row lock-out since Ì†ºÌ∑´Ì†ºÌ∑∑ 2008 https://t.co/Yc298‚Ä¶",FALSE,0,NA,2017-04-29T19:16:52Z,FALSE,NA,858399705507680256,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",gabita_rbdm,3091,TRUE,FALSE,NA,NA
"RT @SkySportF1HD: Terminate le #Quali del #RussianGP: Ì†ºÌ∑∑Ì†ºÌ∑∫Ì†ΩÌ≤®
1Ô∏è‚É£ #Seb5 Ì†ΩÌ≥∏
2Ô∏è‚É£ #Kimi7
3Ô∏è‚É£ @ValtteriBottas 
#SkyMotori Ì†ΩÌ±â https://t.co/zeLjfhcnGY‚Ä¶",FALSE,0,NA,2017-04-29T19:16:50Z,FALSE,NA,858399698083876864,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Miticobeggi,203,TRUE,FALSE,NA,NA
RT @tonydizinno: The One Where @LukeSmithF1 Blends Friends and #RussianGP https://t.co/XVl1eMDTe3,FALSE,0,NA,2017-04-29T19:16:50Z,FALSE,NA,858399697756725251,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ajsaad_alan,1,TRUE,FALSE,NA,NA
"RT @F1: Sebastian Vettel: ""This is not the easiest track to pass‚Ä¶ but hopefully we don‚Äôt have to"" #F1 #RussianGP https://t.co/KiTNbD16GG",FALSE,0,NA,2017-04-29T19:16:42Z,FALSE,NA,858399661660483584,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",irwinscupidgirl,263,TRUE,FALSE,NA,NA
"RT @F1: PROVISIONAL CLASSIFICATION

Ice Man on top in sunny Sochi Ì†ΩÌ∏é

P1 and P2 for Finland Ì†ΩÌ≤™

#RussianGP #FP1 https://t.co/48Y373zV1p",FALSE,0,NA,2017-04-29T19:16:41Z,FALSE,NA,858399660175536128,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",gabita_rbdm,717,TRUE,FALSE,NA,NA
RT @LewisHamilton: Dedicating this race weekend to Billy #BillyWhizz #RussianGP @mercedesamgf1 https://t.co/e2xBDANSDo,FALSE,0,NA,2017-04-29T19:16:38Z,FALSE,NA,858399645101424641,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jamesf1m,1312,TRUE,FALSE,NA,NA
"""We believe in moving the sport forward"" - Carey https://t.co/DzgDDDlq2k #RussianGP",FALSE,2,NA,2017-04-29T19:16:34Z,FALSE,NA,858399628521332737,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FiftyBuckss,0,FALSE,FALSE,NA,NA
RT @sylvie75015: What a qualifying! We've got ourselves an #F1 competition! #F1onNBC #RussianGP Excited for a great race! @daven007 @_Patri‚Ä¶,FALSE,0,NA,2017-04-29T19:16:13Z,FALSE,NA,858399539962589184,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",daven007,1,TRUE,FALSE,NA,NA
"RT @F1: A good Friday for Ferrari, but Sebastian Vettel isn‚Äôt taking anything for granted &gt;&gt; https://t.co/gZtOz1WCUb #RussianGP Ì†ºÌ∑∑Ì†ºÌ∑∫ #F1 http‚Ä¶",FALSE,0,NA,2017-04-29T19:16:10Z,FALSE,NA,858399526377459712,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ChaserOfMars,77,TRUE,FALSE,NA,NA
EJ's McLaren Predictions https://t.co/NvXJkb9dmT #RussianGP,FALSE,2,NA,2017-04-29T19:16:03Z,FALSE,NA,858399497990406150,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FiftyBuckss,0,FALSE,FALSE,NA,NA
